,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast_size,genre_span,running_time,metscore,rotten_tomatoes,other_wins,other_noms,precount_wins,precount_noms,win,nom,mystery,sci-fi,biography,comedy,news,talk-show,horror,documentary,thriller,short,crime,sport,war,animation,fantasy,musical,action,drama,history,western,game-show,romance,reality-tv,family,music,adventure,film-noir
2734,tt0108451,untamed heart,1993,11985,6.8,6.0,24.0,3.0,3.0,102.0,6.8,5.4,2.0,1.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2735,tt0307901,25th hour,2002,163869,7.6,5.0,23.9,6.0,1.0,135.0,6.7,7.8,4.0,15.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,tt0070239,jesus christ superstar,1973,23504,7.4,3.5,24.5,4.0,2.0,106.0,6.4,5.2,3.0,11.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2737,tt0086352,spring break,1983,2496,4.9,4.5,24.07,10.0,2.0,102.0,1.7,2.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2738,tt0078444,an unmarried woman,1978,4227,7.1,2.52,24.0,4.0,3.0,125.0,7.1,9.1,6.0,14.0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2739,tt0092974,ernest goes to camp,1987,10350,5.5,3.0,23.5,1.0,1.0,92.0,2.4,6.2,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2740,tt0061811,in the heat of the night,1967,62234,8.0,2.0,24.3,2.0,3.0,109.0,7.5,9.6,17.0,14.0,1,5,3,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2741,tt0117666,sling blade,1996,83153,8.0,1.0,24.4,7.0,1.0,135.0,8.4,9.6,13.0,15.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,tt0397065,house of wax,2005,109570,5.3,40.0,70.1,7.0,3.0,113.0,4.1,2.6,5.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,tt1179034,from paris with love,2010,108419,6.5,52.0,52.83,4.0,3.0,92.0,4.2,3.8,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2744,tt0082467,graduation day,1981,3009,4.8,0.25,23.8,4.0,4.0,96.0,4.8,5.7,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,tt0395169,hotel rwanda,2004,318661,8.1,17.5,33.9,4.0,2.0,121.0,7.9,9.1,16.0,45.0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2746,tt0080491,caligula,1979,31931,5.4,17.5,23.4,5.0,2.0,156.0,5.4,2.3,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2747,tt0907657,once,2007,106522,7.8,0.15,23.3,2.0,3.0,86.0,8.8,9.7,22.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2748,tt0497465,vicky cristina barcelona,2008,231428,7.1,15.0,104.5,7.0,3.0,97.0,7.0,8.1,31.0,53.0,2,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2749,tt2361317,live by night,2016,48661,6.4,90.0,22.7,7.0,3.0,129.0,4.9,3.5,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2750,tt0153225,toys are not for children,1972,226,6.2,50.0,23.3,5.0,3.0,121.0,6.2,6.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,tt0105629,toys,1992,29536,5.1,50.0,23.3,5.0,4.0,121.0,4.0,3.0,0.0,10.0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
2752,tt0116731,the juror,1996,16088,5.7,44.0,22.7,4.0,3.0,118.0,5.7,1.9,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2753,tt0109305,blue chips,1994,11298,6.2,35.0,23.0,6.0,1.0,108.0,5.4,3.7,0.0,1.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2754,tt0119311,hoodlum,1997,9992,6.3,30.0,23.46,8.0,3.0,130.0,5.0,4.3,0.0,7.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2755,tt0115783,bulletproof,1996,33420,5.8,,22.6,4.0,3.0,84.0,3.0,0.8,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2756,tt1291584,warrior,2011,411227,8.2,25.0,23.1,5.0,1.0,140.0,7.1,8.3,5.0,21.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2757,tt0103924,captain ron,1992,19502,5.8,24.0,22.52,5.0,2.0,104.0,3.9,2.3,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2758,tt0100530,the russia house,1990,13499,6.1,21.8,23.0,6.0,4.0,122.0,6.1,7.6,0.0,4.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2759,tt0081777,xanadu,1980,11206,5.2,20.0,23.0,3.0,3.0,96.0,3.5,2.5,1.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2760,tt0081398,raging bull,1980,296838,8.2,18.0,23.4,1.0,2.0,129.0,8.9,9.4,22.0,27.0,1,2,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2761,tt0971209,a perfect getaway,2009,64898,6.5,14.0,22.85,6.0,4.0,97.0,6.3,6.3,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2762,tt0079758,prophecy,1979,3984,5.5,12.0,22.7,3.0,3.0,102.0,5.5,2.7,0.0,0.0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,tt0108002,rudy,1993,51809,7.5,12.0,22.8,5.0,2.0,116.0,7.1,7.8,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2764,tt0114194,the prophecy,1995,27686,6.5,,16.1,6.0,6.0,97.0,4.4,4.3,0.0,2.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2765,tt0168786,antwone fisher,2002,31218,7.3,12.5,23.4,5.0,2.0,120.0,6.2,7.9,19.0,22.0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2766,tt0429591,aquamarine,2006,36198,5.3,12.0,23.0,3.0,3.0,104.0,5.1,5.1,1.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2767,tt1625346,young adult,2011,75149,6.3,12.0,22.9,4.0,2.0,94.0,7.1,8.0,3.0,32.0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2768,tt0164114,drive me crazy,1999,17328,5.8,8.5,22.6,3.0,3.0,91.0,4.2,2.8,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2769,tt0059740,the sons of katie elder,1965,13209,7.2,6.5,23.0,10.0,2.0,122.0,7.2,10.0,1.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,tt0119905,the players club,1998,5911,5.8,5.0,23.3,16.0,2.0,104.0,5.8,3.1,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2771,tt3553976,captain fantastic,2016,166610,7.9,5.0,22.8,4.0,2.0,118.0,7.2,8.2,14.0,45.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2772,tt0064381,"goodbye, columbus",1969,1521,6.5,1.5,22.94,4.0,3.0,102.0,6.5,10.0,4.0,8.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2773,tt2125435,beasts of the southern wild,2012,78156,7.3,1.8,23.3,2.0,3.0,93.0,8.6,8.7,92.0,125.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2774,tt3235888,it follows,2014,191545,6.8,2.0,23.3,6.0,4.0,100.0,8.3,9.6,25.0,41.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,tt4698684,hunt for the wilderpeople,2016,91938,7.9,2.5,23.2,5.0,3.0,101.0,8.1,9.6,22.0,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2776,tt0327679,ella enchanted,2004,58377,6.2,31.0,27.4,8.0,3.0,96.0,5.3,5.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2777,tt0128442,rounders,1998,136514,7.3,12.0,22.9,7.0,2.0,121.0,5.4,6.5,1.0,1.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2778,tt0120603,beloved,1998,6790,6.0,80.0,22.9,7.0,2.0,172.0,5.7,7.8,3.0,23.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2779,tt0087727,missing in action,1984,12953,5.4,1.5,22.81,5.0,3.0,101.0,5.4,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2780,tt0105585,thunderheart,1992,13121,6.8,,22.66,4.0,3.0,119.0,6.8,8.8,0.0,2.0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,tt0499556,war,2007,81989,6.2,25.0,40.7,10.0,2.0,103.0,3.6,6.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2782,tt0118755,the borrowers,1997,19005,5.8,29.0,54.0,6.0,4.0,89.0,5.8,7.3,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2783,tt0092965,empire of the sun,1987,108190,7.8,25.0,66.7,4.0,3.0,154.0,6.2,7.5,13.0,10.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2784,tt0112883,don juan demarco,1994,46338,6.7,25.0,68.0,6.0,3.0,97.0,6.3,6.9,4.0,4.0,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2785,tt0421054,domino,2005,63076,5.9,50.0,22.0,7.0,3.0,127.0,3.6,5.9,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2786,tt0324554,wicker park,2004,50797,7.0,30.0,21.6,4.0,4.0,114.0,4.0,2.7,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2787,tt0488658,unaccompanied minors,2006,9835,5.3,26.0,21.9,7.0,2.0,87.0,4.3,2.9,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2788,tt0124718,he got game,1998,41692,6.9,25.0,22.4,3.0,1.0,136.0,6.3,8.1,0.0,10.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2789,tt0097770,lock up,1989,35864,6.4,24.0,22.0,6.0,3.0,100.0,5.2,1.7,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2790,tt0158811,muppets from space,1999,17183,6.3,24.0,22.3,11.0,3.0,87.0,5.3,6.3,0.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2791,tt0113321,home for the holidays,1995,11008,6.6,20.0,22.1,9.0,3.0,103.0,5.6,6.3,0.0,2.0,4,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2792,tt0490204,reign over me,2007,90598,7.4,20.0,22.2,7.0,2.0,124.0,6.1,6.4,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,tt0455760,dead silence,2007,80534,6.2,20.0,22.2,7.0,3.0,89.0,3.4,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,tt1024255,wild child,2008,46468,6.1,20.0,21.9,4.0,3.0,98.0,6.1,4.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2795,tt0208874,the contender,2000,22041,6.9,20.0,22.36,8.0,3.0,126.0,5.9,7.6,1.0,20.0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2796,tt0098258,say anything...,1989,78077,7.3,16.0,21.5,3.0,4.0,100.0,8.5,9.8,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2797,tt0096101,short circuit 2,1988,22650,5.7,15.0,21.6,5.0,3.0,110.0,5.7,3.8,0.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2798,tt0086859,against all odds,1984,9799,5.9,13.0,21.7,6.0,5.0,121.0,4.2,7.0,2.0,2.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2799,tt0097116,cousins,1989,3982,6.3,,22.03,5.0,2.0,113.0,6.3,5.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2800,tt0069807,blue summer,1973,222,4.6,12.0,22.7,6.0,4.0,108.0,4.6,4.6,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2801,tt0084503,pink floyd: the wall,1982,71891,8.1,12.0,22.2,1.0,6.0,95.0,4.7,6.8,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
2802,tt0071222,black christmas,1974,29449,7.2,5.0,8.1,6.0,4.0,92.0,6.5,7.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,tt2378507,the glass castle,2017,25658,7.1,,22.1,5.0,2.0,127.0,5.6,5.2,1.0,1.0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2804,tt0095519,license to drive,1988,16937,6.3,8.0,22.4,4.0,1.0,88.0,3.6,1.7,2.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,tt0963794,the ruins,2008,67084,5.8,8.0,22.3,5.0,1.0,90.0,4.4,4.8,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,tt0088146,a soldier's story,1984,8248,7.2,6.0,21.82,2.0,3.0,101.0,7.2,9.0,5.0,6.0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2807,tt0097981,a nightmare on elm street 5: the dream child,1989,38136,5.1,6.0,22.2,2.0,3.0,90.0,5.4,3.2,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2808,tt0249462,billy elliot,2000,118571,7.7,3.9,109.3,5.0,1.0,110.0,7.4,8.5,54.0,65.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2809,tt0063227,the lion in winter,1968,27328,7.9,4.0,22.3,6.0,3.0,134.0,7.9,9.2,12.0,18.0,1,9,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2810,tt0079638,norma rae,1979,9531,7.3,4.5,22.0,3.0,1.0,110.0,6.1,8.8,10.0,6.0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,tt0078579,buck rogers in the 25th century,1979,6820,6.9,3.5,21.7,8.0,3.0,89.0,6.9,6.9,0.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2812,tt0057546,the sword in the stone,1963,82826,7.2,3.0,22.2,6.0,5.0,79.0,6.1,6.7,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
2813,tt0081207,my bodyguard,1980,8131,7.1,3.0,22.5,5.0,2.0,96.0,6.7,8.3,1.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2814,tt0057518,son of flubber,1963,2463,6.1,,22.1,4.0,2.0,100.0,6.1,8.6,0.0,2.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2815,tt0089173,friday the 13th: a new beginning,1985,30702,4.8,2.2,22.0,3.0,4.0,92.0,1.6,1.6,0.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,tt0473308,waitress,2007,42102,7.0,1.5,22.0,5.0,3.0,104.0,7.5,9.0,6.0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2817,tt0082418,friday the 13th: part 2,1981,53769,6.1,1.2,21.7,3.0,4.0,87.0,2.6,2.8,0.0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,tt0063035,the green berets,1968,11504,5.8,7.0,32.0,8.0,2.0,141.0,5.8,2.5,0.0,2.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2819,tt0114681,to die for,1995,41171,6.8,20.0,21.3,3.0,3.0,106.0,8.6,8.8,6.0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2820,tt0119925,the postman,1997,65315,6.1,80.0,20.8,6.0,3.0,177.0,2.9,0.8,7.0,7.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2821,tt0108255,super mario bros.,1993,46414,4.0,48.0,20.9,7.0,3.0,104.0,4.0,2.3,0.0,2.0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2822,tt0110146,intersection,1994,7106,5.3,45.0,21.36,4.0,2.0,98.0,5.3,0.9,2.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2823,tt0117108,multiplicity,1996,28600,6.1,45.0,21.08,4.0,3.0,117.0,6.1,4.3,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2824,tt0088814,the black cauldron,1985,28116,6.4,44.0,21.3,14.0,4.0,80.0,5.9,5.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
2825,tt0841046,walk hard: the dewey cox story,2007,63729,6.8,35.0,20.6,4.0,1.0,96.0,6.3,7.4,1.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2826,tt1188729,pandorum,2009,138635,6.7,33.0,20.6,6.0,5.0,108.0,2.8,2.8,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2827,tt0124198,very bad things,1998,43441,6.4,30.0,21.0,7.0,3.0,100.0,3.1,4.3,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,tt0379889,the merchant of venice,2004,33527,7.0,30.0,21.42,4.0,2.0,131.0,6.3,7.1,2.0,6.0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2829,tt0082970,ragtime,1981,8022,7.3,28.3,21.2,17.0,2.0,155.0,5.7,9.2,2.0,13.0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,tt0088001,rhinestone,1984,6539,3.8,28.0,21.0,4.0,2.0,111.0,3.8,1.5,2.0,8.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2831,tt0086197,the right stuff,1983,53303,7.8,27.0,21.1,12.0,5.0,192.0,9.1,9.8,7.0,16.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2832,tt0297284,mindhunters,2004,55650,6.4,27.0,21.1,9.0,4.0,106.0,3.3,2.4,0.0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,tt0078504,the wiz,1978,12909,5.4,24.0,21.0,6.0,3.0,133.0,5.3,4.2,1.0,7.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
2834,tt0098987,the adventures of ford fairlane,1990,16280,6.3,20.0,21.4,7.0,4.0,102.0,2.4,2.9,5.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2835,tt0102744,quigley down under,1990,18197,6.9,18.0,21.41,3.0,4.0,119.0,6.9,6.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
2836,tt5461944,hotel mumbai,2018,36527,7.6,17.3,21.1,7.0,3.0,125.0,6.2,7.6,7.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2837,tt0283139,white oleander,2002,28501,7.1,16.0,21.0,4.0,1.0,109.0,6.1,6.8,3.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,tt0095927,punchline,1988,7502,5.8,15.0,21.04,4.0,3.0,122.0,5.8,5.6,1.0,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2839,tt0118073,a very brady sequel,1996,9519,5.7,15.0,21.4,3.0,1.0,89.0,5.6,5.3,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,tt0114608,tales from the crypt: demon knight,1995,20011,6.7,,21.1,6.0,4.0,92.0,4.8,3.8,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2841,tt1045772,i love you phillip morris,2009,88042,6.6,13.0,20.7,5.0,4.0,93.0,6.5,7.1,6.0,11.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2842,tt0099615,the freshman,1990,17727,6.4,12.0,21.46,5.0,2.0,102.0,7.8,9.3,1.0,2.0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,tt0164181,stir of echoes,1999,70539,7.0,12.0,21.1,4.0,3.0,100.0,6.7,6.7,3.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,tt7125860,if beale street could talk,2018,30867,7.2,12.0,20.6,11.0,2.0,117.0,8.7,9.5,100.0,170.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2845,tt0085333,christine,1983,66014,6.7,10.0,21.0,5.0,2.0,110.0,5.7,7.1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
