,title,year,imdbID,precount_wins,precount_noms
14122,a view to a kill,1985,tt0090264,1,0
14123,kill bill: vol. 2,2004,tt0378194,1,2
14124,kill bill: the whole bloody affair,2011,tt6019206,1,4
14125,big,1988,tt0094737,0,1
14126,spice world,1997,tt0120185,0,0
14127,step up 2: the streets,2008,tt1023481,0,0
14128,resident evil: extinction,2007,tt0432021,0,0
14129,police academy,1984,tt0087928,0,0
14130,arthur,1981,tt0082031,1,3
14131,king arthur: legend of the sword,2017,tt1972591,0,4
14132,the last witch hunter,2015,tt1618442,0,0
14133,star trek: first contact,1996,tt0117731,0,0
14134,2001: a space odyssey,1968,tt0062622,0,2
14135,driving miss daisy,1989,tt0097239,0,2
14136,on the beach,1959,tt0053137,0,8
14137,the color purple,1985,tt0088939,0,3
14138,the devil's own,1997,tt0118972,0,4
14139,bad boys,1983,tt0085210,0,0
14140,legend of the guardians: the owls of ga'hoole,2010,tt1219342,0,0
14141,star trek: the motion picture,1979,tt0079945,2,1
14142,bird on a wire,1990,tt0099141,1,1
14143,platoon,1986,tt0091763,1,0
14144,the godfather part iii,1990,tt0099674,4,11
14145,jack ryan: shadow recruit,2014,tt1205537,1,6
14146,17 again,2009,tt0974661,0,0
14147,saw: the final chapter,2010,tt1477076,0,0
14148,porky's,1981,tt0084522,0,0
14149,wall street: money never sleeps,2010,tt1027718,4,7
14150,made,2001,tt0227005,0,0
14151,perfume: the story of a murderer,2006,tt0396171,0,0
14152,the princess diaries 2: royal engagement,2004,tt0368933,1,2
14153,annie,1982,tt0083564,2,10
14154,scent of a woman,1974,tt0072037,0,0
14155,the big short,2015,tt1596363,0,1
14156,star trek iv: the voyage home,1986,tt0092007,0,1
14157,an officer and a gentleman,1982,tt0084434,0,0
14158,blade: trinity,2004,tt0359013,0,0
14159,resident evil: apocalypse,2004,tt0318627,0,0
14160,aliens vs. predator: requiem,2007,tt0758730,0,0
14161,"crouching tiger, hidden dragon",2000,tt0190332,0,0
14162,gandhi,1982,tt0083987,0,1
14163,mechanic: resurrection,2016,tt3522806,1,3
14164,parenthood,1989,tt0098067,4,1
14165,resurrection,2014,tt2647586,0,0
14166,"legally blonde 2: red, white & blonde",2003,tt0333780,2,0
14167,first blood,1982,tt0083944,0,1
14168,the goonies,1985,tt0089218,0,3
14169,"good morning, vietnam",1987,tt0093105,0,1
14170,spirit: stallion of the cimarron,2002,tt0166813,1,2
14171,the upside,2017,tt1987680,1,4
14172,the hunt for red october,1990,tt0099810,1,0
14173,heartbreak ridge,1986,tt0091187,0,4
14174,magic mike xxl,2015,tt2268016,0,0
14175,poltergeist,1982,tt0084516,1,2
14176,rocky v,1990,tt0100507,1,4
14177,spy kids 2: island of lost dreams,2002,tt0287717,0,0
14178,full metal jacket,1987,tt0093058,0,7
14179,on golden pond,1981,tt0082846,4,11
14180,star trek: insurrection,1998,tt0120844,0,0
14181,why him?,2016,tt4501244,0,3
14183,abraham lincoln: vampire hunter,2012,tt1611224,0,0
14184,the house by the lake,1976,tt0075922,0,1
14185,the blues brothers,1980,tt0080455,0,0
14186,the karate kid part ii,1986,tt0091326,1,0
14187,police academy 2: their first assignment,1985,tt0089822,0,0
14188,insomnia,1997,tt0119375,0,0
14189,office christmas party,2016,tt1711525,0,0
14190,insidious: chapter 3,2015,tt3195644,0,0
14191,pet sematary,1989,tt0098084,0,0
14192,the purge: anarchy,2014,tt2975578,0,0
14193,sea of love,1989,tt0098273,0,6
14194,the secret of my success,1987,tt0093936,0,1
14195,the santa clause 3: the escape clause,2006,tt0452681,0,0
14196,the wave,2008,tt1063669,0,0
14197,willow,1988,tt0096446,0,2
14198,peter pan 2: return to never land,2002,tt0280030,0,0
14199,neighbors 2: sorority rising,2016,tt4438848,0,0
14200,police academy 3: back in training,1986,tt0091777,0,0
14201,terms of endearment,1983,tt0086425,1,10
14202,ace ventura: pet detective,1994,tt0109040,0,0
14203,the untouchables,1987,tt0094226,0,1
14204,tequila sunrise,1988,tt0096244,1,1
14205,vacation,1983,tt0085995,0,1
14206,under siege 2: dark territory,1995,tt0114781,0,0
14207,man in the dark,1964,tt0056874,0,0
14208,project x,1968,tt0063465,0,0
14209,project a,1983,tt0085127,0,0
14211,9 to 5,1980,tt0080319,2,4
14212,the mummy: tomb of the dragon emperor,2008,tt0859163,0,0
14213,the working girls,1974,tt0070927,0,0
14214,working girl,1988,tt0096463,1,4
14215,inside,2007,tt0856288,0,0
14216,stir crazy,1980,tt0081562,1,3
14218,the cannonball run,1981,tt0082136,0,0
14219,mad max,1979,tt0079501,0,0
14220,the neverending story,1984,tt0088323,0,2
14221,the neverending story iii,1994,tt0110647,0,0
14222,the street fighter,1974,tt0073756,0,0
14223,silent hill,2006,tt0384537,0,0
14224,ever after: a cinderella story,1998,tt0120631,1,2
14225,spotlight,2015,tt1895587,0,3
14226,predator,1987,tt0093773,0,0
14227,phone booth,2002,tt0183649,0,0
14228,crash,1996,tt0115964,1,2
14229,star trek vi: the undiscovered country,1991,tt0102975,0,1
14230,the jewel of the nile,1985,tt0089370,0,0
14231,steel magnolias,1989,tt0098384,3,5
14232,star trek ii: the wrath of khan,1982,tt0084726,0,1
14233,butterfly,1982,tt0082122,0,2
14234,the guardian,1990,tt0099710,1,1
14235,the mortal instruments: city of bones,2013,tt1538403,0,0
14236,harlem nights,1989,tt0097481,0,0
14237,ben-hur,1959,tt0052618,2,8
14238,southpaw,2015,tt1798684,1,1
14239,legal eagles,1986,tt0091396,1,3
14240,deuce bigalow: male gigolo,1999,tt0205000,0,0
14241,when harry met sally...,1989,tt0098635,0,1
14242,underworld: rise of the lycans,2009,tt0834001,0,0
14243,anchorman: the legend of ron burgundy,2004,tt0357413,0,0
14244,back to school,1986,tt0090685,0,2
14245,the karate kid,1984,tt0087538,1,0
14246,the abyss,1989,tt0096754,0,1
14247,trading places,1983,tt0086465,0,0
14248,ordinary people,1980,tt0081283,1,2
14249,rumor has it...,2005,tt0398375,2,5
14250,the journey,1959,tt0052950,1,6
14251,collateral beauty,2016,tt4682786,1,11
14252,jaws 3-d,1983,tt0085750,1,0
14253,out of africa,1985,tt0089755,3,7
14254,theater of blood,1973,tt0070791,0,1
14255,8 million ways to die,1986,tt0090568,1,4
14256,the naked gun 2½: the smell of fear,1991,tt0102510,1,0
14257,star trek iii: the search for spock,1984,tt0088170,0,0
14258,edward scissorhands,1990,tt0099487,1,1
14259,paper towns,2015,tt3622592,0,0
14260,romancing the stone,1984,tt0088011,0,0
14261,pokémon: the first movie - mewtwo strikes back,1998,tt0190641,0,0
14262,final fantasy: the spirits within,2001,tt0173840,0,1
14263,sicario,2015,tt3397884,1,2
14264,cocoon,1985,tt0088933,0,1
14265,stripes,1981,tt0083131,0,0
14266,transporter 2,2005,tt0388482,0,0
14267,the premonition,1976,tt0075097,0,0
14268,field of dreams,1989,tt0097351,0,1
14269,an american tail,1986,tt0090633,0,0
14270,die hard,1988,tt0095016,0,0
14271,piranha 3d,2010,tt0464154,1,2
14272,"south park: bigger, longer & uncut",1999,tt0158983,0,0
14273,28 days later...,2002,tt0289043,0,0
14274,dracula,1992,tt0103874,4,4
14275,midnight run,1988,tt0095631,2,2
14276,hitman: agent 47,2015,tt2679042,0,0
14277,sinbad: legend of the seven seas,2003,tt0165982,1,4
14278,underworld: blood wars,2016,tt3717252,0,0
14279,the rookie,1990,tt0100514,0,0
14280,moonstruck,1987,tt0093565,0,4
14281,the golden child,1986,tt0091129,0,0
14282,wargames,1983,tt0086567,0,0
14283,footloose,1984,tt0087277,0,3
14284,teen wolf,1985,tt0090142,0,0
14285,hannah montana: the movie,2009,tt1114677,0,0
14286,uncle buck,1989,tt0098554,0,0
14287,48 hrs.,1982,tt0083511,0,0
14288,the naked gun: from the files of police squad!,1988,tt0095705,1,0
14289,by the sea,2015,tt3707106,1,4
14290,manchester by the sea,2016,tt4034228,0,2
14291,cocktail,1988,tt0094889,0,0
14292,k-9,1989,tt0097637,0,0
14293,the terminator,1984,tt0088247,0,1
14294,the grey,2011,tt1601913,0,1
14295,spies like us,1985,tt0090056,0,0
14296,the name of the rose,1986,tt0091605,0,0
14297,police academy 4: citizens on patrol,1987,tt0093756,0,0
14299,august: osage county,2013,tt1322269,5,16
14300,elizabeth: the golden age,2007,tt0414055,1,3
14301,oliver & company,1988,tt0095776,0,0
14302,beetlejuice,1988,tt0094721,0,0
14303,bridge of spies,2015,tt3682448,4,8
14304,problem child,1990,tt0100419,0,2
14305,ruthless people,1986,tt0091877,0,1
14306,xxx: state of the union,2005,tt0329774,0,3
14307,the horse soldiers,1959,tt0052902,4,4
14308,national lampoon's christmas vacation,1989,tt0097958,0,0
14309,anacondas: the hunt for the blood orchid,2004,tt0366174,0,0
14310,any which way you can,1980,tt0080377,0,1
14311,kill bill: vol. 1,2003,tt0266697,1,2
14312,3:10 to yuma,2007,tt0381849,1,2
14313,the christmas star,1986,tt0090840,0,1
14314,the best little whorehouse in texas,1982,tt0083642,0,0
14315,private benjamin,1980,tt0081375,1,0
14316,splash,1984,tt0088161,0,0
14317,purple rain,1984,tt0087957,0,0
14318,ferris bueller's day off,1986,tt0091042,0,0
14319,babe: pig in the city,1998,tt0120595,0,6
14320,the adventures of sharkboy and lavagirl 3-d,2005,tt0424774,0,0
14322,witness,1985,tt0090329,0,0
14323,looney tunes: back in action,2003,tt0318155,0,0
14324,thir13en ghosts,2001,tt0245674,0,0
14325,the x files: i want to believe,2008,tt0443701,0,0
14326,sudden impact,1983,tt0086383,0,1
14327,austin powers: international man of mystery,1997,tt0118655,0,0
14328,star wars: the clone wars,2008,tt1185834,0,0
14329,the messenger: the story of joan of arc,1999,tt0151137,0,0
14330,star trek: nemesis,2002,tt0253754,0,0
14331,frankie and johnny,1966,tt0060429,0,0
14332,moonwalker,1988,tt0095655,0,1
14333,dragnet,1987,tt0092925,0,0
14334,coal miner's daughter,1980,tt0080549,0,1
14335,broadcast news,1987,tt0092699,3,1
14336,scarface,1983,tt0086250,1,5
14337,the cabin in the woods,2011,tt1259521,0,1
14338,smokey and the bandit ii,1980,tt0081529,0,1
14339,mighty morphin power rangers: the movie,1995,tt0113820,0,0
14340,stakeout,1987,tt0094025,1,0
14341,lethal weapon,1987,tt0093409,0,1
14342,*batteries not included,1987,tt0092494,0,1
14343,staying alive,1983,tt0086361,0,2
14344,moonlight,2016,tt4975722,0,0
14345,bloodsport,1988,tt0092675,0,0
14346,zathura: a space adventure,2005,tt0406375,0,0
14347,fences,2016,tt2671706,2,6
14348,the witches of eastwick,1987,tt0094332,2,8
14349,dragon: the bruce lee story,1993,tt0106770,0,0
14350,the fox and the hound,1981,tt0082406,1,3
14351,the smile of the fox,1992,tt0111222,0,0
14352,risky business,1983,tt0086200,0,0
14353,unfriended,2014,tt3713166,0,0
14355,begin again,2013,tt1980929,0,3
14356,tango & cash,1989,tt0098439,0,3
14357,star trek v: the final frontier,1989,tt0098382,0,0
14358,jeepers creepers 2,2003,tt0301470,0,0
14359,the fast and the furious: tokyo drift,2006,tt0463985,0,0
14360,underworld: evolution,2006,tt0401855,0,0
14361,flatliners,1990,tt0099582,0,1
14362,down and out in beverly hills,1986,tt0090966,1,3
14363,a fish called wanda,1988,tt0095159,0,0
14364,an american werewolf in london,1981,tt0082010,0,0
14365,gorillas in the mist,1988,tt0095243,0,2
14366,misery,1990,tt0100157,1,2
14367,crossroads,1986,tt0090888,0,0
14368,500 days of summer,2009,tt1022603,0,0
14369,the fly,1986,tt0091064,0,0
14370,superman iii,1983,tt0086393,0,0
14371,scrooged,1988,tt0096061,0,0
14372,popeye,1980,tt0081353,0,2
14373,revenge of the nerds,1984,tt0088000,0,0
14374,revenge of the nerds ii: nerds in paradise,1987,tt0093857,0,0
14375,1492: conquest of paradise,1992,tt0103594,0,5
14376,fletch,1985,tt0089155,0,0
14377,chariots of fire,1981,tt0082158,0,0
14378,the blue lagoon,1980,tt0080453,0,0
14379,throw momma from the train,1987,tt0094142,0,0
14380,marked for death,1990,tt0100114,0,0
14381,muriel's wedding,1994,tt0110598,0,0
14382,bull durham,1988,tt0094812,0,1
14383,life is beautiful,1997,tt0118799,0,0
14384,sister act 2: back in the habit,1993,tt0108147,1,1
14385,predator 2,1990,tt0100403,0,1
14386,beaches,1988,tt0094715,0,1
14387,smokin' aces,2006,tt0475394,0,0
14388,foxes,1980,tt0080756,0,1
14389,cannonball run ii,1984,tt0087032,0,0
14390,silent hill: revelation,2012,tt0938330,0,0
14391,the big chill,1983,tt0085244,0,1
14392,"good night, and good luck.",2005,tt0433383,0,0
14393,extremely loud & incredibly close,2011,tt0477302,4,8
14394,the punisher,1989,tt0098141,1,0
14395,halloween h20: 20 years later,1998,tt0120694,0,0
14396,the money pit,1986,tt0091541,1,3
14397,assassin's creed,2016,tt2094766,2,3
14398,the verdict,1982,tt0084855,0,12
14399,police academy 5: assignment: miami beach,1988,tt0095882,0,0
14400,la bamba,1987,tt0093378,0,0
14401,ying xiong,2002,tt0454649,0,0
14402,arachnophobia,1990,tt0099052,0,0
14403,urban cowboy,1980,tt0081696,0,2
14404,american gigolo,1980,tt0080365,0,0
14405,the boys next door,1985,tt0090770,0,0
14406,old enough,1984,tt0087837,0,0
14407,hot pursuit,1987,tt0093215,0,1
14408,the night before christmas,1961,tt0057637,0,0
14409,the night before,1988,tt0095730,0,0
14410,the awakening,1980,tt0080402,1,1
14411,awakenings,1990,tt0099077,2,4
14412,jaws: the revenge,1987,tt0093300,0,0
14414,amadeus,1984,tt0086879,0,1
14415,the texas chainsaw massacre: the beginning,2006,tt0420294,0,0
14416,the color of money,1986,tt0090863,0,7
14417,stand by me,1986,tt0092005,0,0
14418,the breakfast club,1985,tt0088847,0,0
14419,ghost rider: spirit of vengeance,2011,tt1071875,1,1
14420,team america: world police,2004,tt0372588,0,0
14421,naked gun 33 1/3: the final insult,1994,tt0110622,1,0
14422,mortal kombat: annihilation,1997,tt0119707,0,0
14423,daybreakers,2009,tt0433362,0,0
14424,sicario: day of the soldado,2018,tt5052474,1,3
14425,patriots day,2016,tt4572514,0,1
14426,"planes, trains & automobiles",1987,tt0093748,0,0
14427,tron,1982,tt0084827,0,2
14428,notes on a scandal,2006,tt0465551,2,5
14429,breakthrough,1979,tt0078320,1,9
14430,this christmas,2007,tt0937375,0,0
14431,major league,1989,tt0097815,0,1
14432,harry and the hendersons,1987,tt0093148,0,4
14433,the four seasons,1981,tt0082405,1,0
14434,the man from snowy river,1982,tt0084296,0,3
14435,conan the barbarian,1982,tt0082198,1,1
14436,entourage,2015,tt1674771,0,0
14437,the 'burbs,1989,tt0096734,0,2
14438,national lampoon's european vacation,1985,tt0089670,0,0
14439,darkman,1990,tt0099365,0,1
14440,the hurt locker,2008,tt0887912,0,0
14441,the land before time,1988,tt0095489,0,0
14442,the natural,1984,tt0087781,2,7
14443,mother's day,1980,tt0081186,0,0
14444,book of shadows: blair witch 2,2000,tt0229260,0,0
14445,the fourth kind,2009,tt1220198,0,0
14446,mask,1985,tt0089560,0,3
14447,the rescuers down under,1990,tt0100477,0,0
14448,the toy,1982,tt0084809,0,3
14449,goodfellas,1990,tt0099685,2,5
14450,"see no evil, hear no evil",1989,tt0098282,0,3
14451,hachi: a dog's tale,2009,tt1028532,0,6
14452,the place beyond the pines,2012,tt1817273,0,1
14453,hard to kill,1990,tt0099739,0,0
14454,broken flowers,2005,tt0412019,0,1
14455,the deep,1970,tt0209994,0,3
14456,death warrant,1990,tt0099385,0,0
14457,firefox,1982,tt0083943,0,0
14458,colors,1988,tt0094894,1,4
14459,it's a mad mad mad mad world,1963,tt0057193,0,8
14460,black rain,1989,tt0096933,1,0
14461,the damned,1969,tt0064118,0,0
14462,"greystoke: the legend of tarzan, lord of the apes",1984,tt0087365,1,4
14463,eddie the eagle,2015,tt1083452,0,0
14464,brewster's millions,1985,tt0088850,0,0
14465,the shining,1980,tt0081505,1,11
14466,the fog,1980,tt0080749,1,1
14467,the professional,1981,tt0082949,0,0
14468,léon: the professional,1994,tt0110413,0,1
14469,dancer in the dark,2000,tt0168629,0,1
14470,young guns,1988,tt0096487,0,0
14471,pacific heights,1990,tt0100318,1,4
14473,mother,2009,tt1216496,0,0
14474,café society,2016,tt4513674,3,20
14475,recess: school's out,2001,tt0265632,0,0
14476,wall street,1987,tt0094291,2,2
14477,the boy in the striped pajamas,2008,tt0914798,0,0
14478,young guns ii,1990,tt0100994,0,0
14479,dolls,1987,tt0092906,0,0
14480,still alice,2014,tt3316960,0,4
14481,the last emperor,1987,tt0093389,0,9
14482,always,1989,tt0096794,1,5
14483,john wick,2014,tt2911666,0,2
14484,oliver twist,2005,tt0380599,2,4
14485,city slickers ii: the legend of curly's gold,1994,tt0109439,1,2
14486,the great outdoors,1988,tt0095253,0,0
14487,mannequin,1987,tt0093493,0,0
14488,meatballs,1979,tt0079540,0,0
14489,gremlins 2: the new batch,1990,tt0099700,0,0
14490,love the coopers,2015,tt2279339,1,3
14491,blue thunder,1983,tt0085255,0,3
14492,fame,1980,tt0080716,0,1
14493,time bandits,1981,tt0081633,0,0
14494,the dark crystal,1982,tt0083791,0,0
14495,house on haunted hill,1959,tt0051744,0,0
14496,poltergeist ii: the other side,1986,tt0091778,0,0
14497,peggy sue got married,1986,tt0091738,3,3
14498,an american tail: fievel goes west,1991,tt0101329,1,4
14499,three fugitives,1989,tt0098471,0,2
14500,absence of malice,1981,tt0081974,1,6
14501,short circuit,1986,tt0091949,0,0
14502,pee-wee's big adventure,1985,tt0089791,0,0
14503,pale rider,1985,tt0089767,0,1
14504,reds,1981,tt0082979,1,4
14505,2010,1984,tt0086837,0,4
14506,big business,1988,tt0094739,0,2
14507,yentl,1983,tt0086619,1,1
14508,jagged edge,1985,tt0089360,0,0
14509,roxanne,1987,tt0093886,0,0
14510,pretty in pink,1986,tt0091790,0,0
14511,caddyshack,1980,tt0080487,0,0
14512,hannah and her sisters,1986,tt0091167,1,9
14513,bill & ted's excellent adventure,1989,tt0096928,0,0
14514,some like it hot,1959,tt0053291,2,7
14515,agora,2009,tt1186830,1,0
14516,sin city: a dame to kill for,2014,tt0458481,0,2
14517,cirque du freak: the vampire's assistant,2009,tt0450405,1,2
14518,¡three amigos!,1986,tt0092086,0,0
14519,little shop of horrors,1986,tt0091419,0,1
14520,joe versus the volcano,1990,tt0099892,1,2
14521,postcards from the edge,1990,tt0100395,5,16
14522,dumb and dumberer: when harry met lloyd,2003,tt0329028,0,0
14523,blind date,1987,tt0092666,0,1
14524,the great mouse detective,1986,tt0091149,0,0
14525,the exorcist iii,1990,tt0099528,2,5
14526,thank you for smoking,2005,tt0427944,0,0
14527,weird science,1985,tt0090305,0,0
14528,about last night...,1986,tt0090583,0,1
14529,mommie dearest,1981,tt0082766,1,6
14530,the sword and the sorcerer,1982,tt0084749,0,0
14531,dune,1984,tt0087182,1,4
14532,ri¢hie ri¢h,1994,tt0110989,0,0
14533,howard the duck,1986,tt0091225,0,0
14534,the dead pool,1988,tt0094963,0,0
14535,city heat,1984,tt0087062,0,7
14536,spaceballs,1987,tt0094012,0,0
14538,killing them softly,2012,tt1764234,0,3
14539,halloween: resurrection,2002,tt0220506,0,0
14540,that was then... this is now,1985,tt0090151,0,0
14541,st. elmo's fire,1985,tt0090060,0,0
14542,bachelor party,1984,tt0086927,0,0
14543,the accused,1988,tt0094608,0,1
14544,van wilder,2002,tt0283111,0,0
14545,hell or high water,2016,tt2582782,0,0
14546,pan's labyrinth,2006,tt0457430,0,0
14547,best friends,1982,tt0083641,1,4
14548,ex machina,2014,tt0470752,0,0
14549,brubaker,1980,tt0080474,0,4
14550,intruder,1989,tt0095379,0,0
14551,do the right thing,1989,tt0097216,0,0
14552,the apple,1980,tt0080380,0,0
14553,friday the 13th: part iii,1982,tt0083972,0,0
14554,"sex, lies, and videotape",1989,tt0098724,0,0
14555,gung ho,1986,tt0091159,0,0
14556,jackie,2016,tt1619029,1,1
14557,last tango in paris,1972,tt0070849,1,5
14558,pirate radio,2009,tt1131729,1,3
14559,the best of me,2014,tt1972779,0,0
14560,don't be afraid of the dark,2010,tt1270761,0,1
14561,black tights,1961,tt0053726,0,0
14562,robin hood: men in tights,1993,tt0107977,0,0
14563,brooklyn's finest,2009,tt1210042,0,2
14564,no way out,1987,tt0093640,1,2
14565,child's play 2,1990,tt0099253,0,0
14566,silkwood,1983,tt0086312,3,3
14567,mad max beyond thunderdome,1985,tt0089530,0,0
14568,hostel: part ii,2007,tt0498353,0,0
14569,shine,1996,tt0117631,0,0
14570,k-19: the widowmaker,2002,tt0267626,0,0
14571,commando,1985,tt0088944,0,0
14572,the adventures of rocky & bullwinkle,2000,tt0131704,0,1
14573,mermaids,1990,tt0100140,1,2
14574,the secret in their eyes,2009,tt1305806,0,0
14575,crank: high voltage,2009,tt1121931,0,0
14576,secret in their eyes,2015,tt1741273,2,7
14577,the darjeeling limited,2007,tt0838221,1,0
14578,mississippi burning,1988,tt0095647,1,5
14579,white fang,1973,tt0069536,0,0
14580,dangerous liaisons,1988,tt0094947,0,3
14581,excalibur,1981,tt0082348,0,1
14582,freddy's dead,1991,tt0101917,0,0
14583,places in the heart,1984,tt0087921,3,0
14584,ghoulies,1984,tt0089200,0,0
14585,psycho ii,1983,tt0086154,0,1
14586,soul man,1986,tt0091991,0,1
14587,the exterminator,1980,tt0080707,0,1
14588,aloha bobby and rose,1975,tt0073941,0,0
14589,wolf creek,2005,tt0416315,0,0
14590,red heat,1988,tt0095963,0,0
14591,the killing fields,1984,tt0087553,0,0
14592,adventures in babysitting,1987,tt0092513,0,0
14593,frankenstein,1994,tt0109836,2,7
14594,the outsiders,1983,tt0086066,3,3
14595,porky's ii: the next day,1983,tt0086129,0,0
14596,day of the dead,1985,tt0088993,0,0
14597,amélie,2001,tt0211915,0,0
14598,matilda,1978,tt0077917,0,1
14599,blade runner,1982,tt0083658,0,0
14600,88 minutes,2007,tt0411061,1,7
14601,ferngully: the last rainforest,1992,tt0104254,0,0
14602,mud,2012,tt1935179,1,0
14603,and justice for all,1979,tt0078718,0,9
14604,sharon's baby,1975,tt0072867,0,0
14605,friday the 13th: the final chapter,1984,tt0087298,0,0
14606,rumble in the bronx,1995,tt0113326,0,0
14607,the hunter,1980,tt0080907,0,1
14608,night killer,1990,tt0401696,0,0
14609,sunshine,1999,tt0145503,0,3
14610,silverado,1985,tt0090022,0,1
14611,nocturnal animals,2016,tt4550098,0,7
14612,alien nation,1988,tt0094631,0,2
14613,nothing in common,1986,tt0091653,1,1
14614,history of the world: part i,1981,tt0082517,0,2
14615,the lost boys,1987,tt0093437,1,0
14616,dressed to kill,1980,tt0080661,0,2
14617,spring breakers,2012,tt2101441,0,1
14618,children of a lesser god,1986,tt0090830,1,2
14619,transporter 3,2008,tt1129442,0,0
14620,air america,1990,tt0099005,0,2
14621,winter's tale,2014,tt1837709,0,0
14622,death proof,2007,tt1028528,1,1
14623,conan the destroyer,1984,tt0087078,0,2
14624,the bride,1985,tt0088851,0,0
14625,the princess bride,1987,tt0093779,1,1
14626,uncommon valor,1983,tt0086508,1,3
14627,exorcist ii: the heretic,1977,tt0076009,1,8
14628,the great muppet caper,1981,tt0082474,0,0
14629,murphy's romance,1985,tt0089643,2,3
14630,lean on me,1989,tt0097722,1,1
14631,young doctors in love,1982,tt0084938,0,0
14632,those magnificent men in their flying machines or how i flew from london to paris in 25 hours 11 minutes,1965,tt0059797,0,1
14633,road house,1989,tt0098206,0,0
14634,sophie's choice,1982,tt0084707,1,3
14635,the gods must be crazy,1980,tt0080801,0,0
14636,solaris,1972,tt0069293,0,0
14637,free willy 2: the adventure home,1995,tt0113114,0,0
14638,american ultra,2015,tt3316948,0,1
14639,self/less,2015,tt2140379,1,3
14640,jumpin' jack flash,1986,tt0091306,0,3
14641,the world according to garp,1982,tt0084917,2,1
14642,weekend at bernie's,1989,tt0098627,0,0
14643,green card,1990,tt0099699,0,2
14644,"the adventures of priscilla, queen of the desert",1994,tt0109045,0,1
14645,twilight zone: the movie,1983,tt0086491,0,4
14646,city in the sea,1965,tt0059895,0,1
14647,starman,1984,tt0088172,0,3
14648,the last starfighter,1984,tt0087597,0,1
14649,shoot to kill,1988,tt0096098,1,2
14650,the dream team,1989,tt0097235,0,0
14651,hoosiers,1986,tt0091217,1,2
14652,raising arizona,1987,tt0093822,0,0
14653,victor victoria,1982,tt0084865,1,1
14654,high road to china,1983,tt0085678,0,0
14655,cadillac man,1990,tt0099204,0,2
14656,teachers,1984,tt0088242,0,2
14657,marathon man,1976,tt0074860,2,14
14658,ernest saves christmas,1988,tt0095107,0,0
14659,air bud,1997,tt0118570,0,0
14660,dirty mary crazy larry,1974,tt0071424,0,0
14661,hannibal rising,2007,tt0367959,0,0
14662,a passage to india,1984,tt0087892,2,5
14663,a cure for wellness,2016,tt4731136,0,0
14664,splice,2009,tt1017460,1,1
14665,memphis belle,1990,tt0100133,0,0
14666,flash gordon,1980,tt0080745,0,0
14667,an eye for an eye,1981,tt0082350,0,0
14668,glory,1989,tt0097441,0,2
14669,prizzi's honor,1985,tt0089841,4,13
14670,airplane ii: the sequel,1982,tt0083530,0,0
14671,all dogs go to heaven,1989,tt0096787,0,0
14672,the house on sorority row,1983,tt0085694,0,0
14673,irrational man,2015,tt3715320,3,23
14674,the french lieutenant's woman,1981,tt0082416,1,1
14675,fast times at ridgemont high,1982,tt0083929,0,0
14676,the way way back,2013,tt1727388,0,1
14677,desperately seeking susan,1985,tt0089017,0,0
14678,missing,1982,tt0084335,3,7
14679,the last legion,2007,tt0462396,1,3
14680,the cotton club,1984,tt0087089,3,3
14681,the club,2015,tt4375438,0,0
14682,betrayed,1988,tt0094731,1,5
14683,funny farm,1988,tt0095188,1,1
14684,baby boom,1987,tt0092605,1,3
14685,army of darkness,1992,tt0106308,0,0
14686,agnes of god,1985,tt0088683,3,9
14687,modern problems,1981,tt0082763,0,0
14688,the muppets take manhattan,1984,tt0087755,0,0
14689,the elephant man,1980,tt0080678,1,5
14690,private lessons,1981,tt0082948,0,0
14691,halloween ii,1981,tt0082495,0,0
14692,a nightmare on elm street,1984,tt0087800,0,1
14693,a nightmare on elm street 2: freddy's revenge,1985,tt0089686,0,0
14694,house party,1990,tt0099800,0,0
14695,"yours, mine & ours",2005,tt0443295,0,0
14696,the last dragon,1985,tt0089461,0,0
14697,black widow,1987,tt0090738,0,3
14698,the brothers grimsby,2016,tt3381008,0,1
14699,innerspace,1987,tt0093260,0,1
14700,the bible: in the beginning...,1966,tt0060164,2,8
14701,cocoon: the return,1988,tt0094890,1,1
14702,heartburn,1986,tt0091188,6,16
14703,moscow on the hudson,1984,tt0087747,0,2
14704,the morning after,1986,tt0091554,2,11
14705,escape from new york,1981,tt0082340,1,0
14706,the absent minded professor,1961,tt0054594,0,1
14707,fright night,1985,tt0089175,0,1
14708,lionheart,1990,tt0100029,0,0
14709,santa claus: the movie,1985,tt0089961,0,5
14710,alex rider: operation stormbreaker,2006,tt0457495,0,0
14711,bad santa 2,2016,tt1798603,2,4
14713,iron eagle,1986,tt0091278,1,0
14714,dickie roberts: former child star,2003,tt0325258,0,0
14715,two of a kind,1983,tt0086494,0,2
14716,body heat,1981,tt0082089,0,0
14717,bronco billy,1980,tt0080472,0,1
14718,sixteen candles,1984,tt0088128,0,1
14719,spring break,1983,tt0086352,0,0
14720,amy,1981,tt0082017,0,0
14721,ernest goes to camp,1987,tt0092974,0,0
14722,graduation day,1981,tt0082467,0,0
14723,hotel rwanda,2004,tt0395169,0,0
14725,once,2007,tt0907657,0,0
14726,live by night,2016,tt2361317,0,0
14727,toys are not for children,1972,tt0153225,0,0
14728,day of the warrior,1996,tt0116039,0,0
14729,the russia house,1990,tt0100530,1,4
14730,xanadu,1980,tt0081777,0,1
14731,raging bull,1980,tt0081398,1,2
