,imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms,opening_weekend,gross_box_office,precount_wins,precount_noms,win,nom,action,animation,news,reality-tv,sci-fi,family,adventure,crime,film-noir,short,biography,history,western,fantasy,musical,romance,talk-show,sport,comedy,horror,drama,mystery,documentary,war,game-show,thriller,actor,actress,cinematography,costume,director,editing,effects,music,picture,s_actor,s_actress,screenplay,song,sound
10991,tt5153236,hampstead,2017,3641.0,6.0,5.3,4.4,,,4.0,3.0,102.0,0.0,0.0,0.02,6.34,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
10992,tt6612512,edith walks,2017,34.0,6.1,6.1,10.0,,,4.0,1.0,61.0,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
10993,tt4489562,my pure land,2017,209.0,6.3,6.3,9.4,,,4.0,2.0,92.0,0.0,0.0,,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
10994,tt4460624,the marker,2017,255.0,5.5,5.5,5.5,,,4.0,2.0,80.0,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
10995,tt3823098,edie,2017,1143.0,6.5,4.1,6.3,,,4.0,1.0,102.0,0.0,1.0,0.01,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
10996,tt2955304,halal daddy,2017,134.0,3.8,3.8,4.3,,,4.0,1.0,95.0,0.0,0.0,,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
10997,tt4181782,the crucifixion,2017,6336.0,5.1,5.1,0.6,,,4.0,3.0,90.0,0.0,0.0,,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
10998,tt3717804,england is mine,2017,2630.0,5.9,4.5,5.2,,,4.0,3.0,94.0,0.0,4.0,,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
10999,tt5752606,maze,2017,2650.0,5.9,5.9,3.9,,,4.0,5.0,92.0,3.0,4.0,0.01,1.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11000,tt4703048,6 days,2017,15404.0,6.2,3.6,6.3,,,4.0,4.0,94.0,1.0,0.0,,0.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11001,tt6981046,williams,2017,2659.0,7.7,7.7,9.3,,,4.0,3.0,109.0,0.0,2.0,,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11002,tt6572702,monster family,2017,3459.0,4.8,4.8,1.0,,,4.0,4.0,93.0,0.0,0.0,0.0,27.37,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11003,tt6190348,pin cushion,2017,837.0,6.5,7.4,8.9,,,4.0,1.0,82.0,0.0,4.0,,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11004,tt5711148,film stars don't die in liverpool,2017,7376.0,6.7,6.5,8.0,10.0,,4.0,3.0,105.0,2.0,13.0,0.04,4.05,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11005,tt5340300,lean on pete,2017,9456.0,7.2,8.0,9.1,,,4.0,2.0,121.0,11.0,15.0,0.05,2.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11006,tt3567666,stratton,2017,4063.0,4.8,2.6,0.0,,,4.0,2.0,95.0,0.0,0.0,,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11007,tt6264954,my generation,2017,1094.0,7.1,7.1,7.9,,,4.0,2.0,85.0,1.0,0.0,,0.55,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11008,tt5700176,dark river,2017,2552.0,5.8,6.9,7.9,,,4.0,3.0,90.0,1.0,3.0,0.0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11009,tt6354784,the hungry,2017,308.0,7.1,7.1,6.7,,,4.0,1.0,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11010,tt6848318,titus andronicus,2017,8.0,7.5,7.5,7.5,,,4.0,1.0,,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11011,tt1667321,on chesil beach,2017,7509.0,6.3,6.2,6.7,,,4.0,3.0,110.0,0.0,0.0,0.04,3.34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11012,tt4729896,apostasy,2017,1417.0,6.8,6.8,9.7,,,4.0,1.0,95.0,5.0,19.0,,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11013,tt4686844,the death of stalin,2017,69404.0,7.2,8.8,9.6,,,4.0,3.0,107.0,18.0,33.0,0.18,24.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11014,tt6069126,the escape,2017,1537.0,5.9,7.5,5.9,,,4.0,1.0,101.0,0.0,1.0,,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11015,tt3780500,journey's end,2017,6181.0,6.6,7.3,6.6,,,4.0,2.0,107.0,4.0,3.0,0.01,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11016,tt5978724,my days of mercy,2017,1601.0,6.2,6.2,9.4,,,4.0,2.0,108.0,1.0,2.0,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11017,tt5638642,the ritual,2017,63199.0,6.3,5.7,7.4,,,4.0,3.0,94.0,4.0,3.0,,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11018,tt5628302,beast,2017,8276.0,6.8,7.4,6.8,,,4.0,4.0,107.0,0.0,3.0,0.05,1.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11019,tt6040662,the children act,2017,8757.0,6.7,6.2,7.3,,,4.0,1.0,105.0,2.0,4.0,0.08,17.7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11020,tt4547194,i kill giants,2017,25009.0,6.2,7.4,7.8,15.1,,4.0,3.0,106.0,4.0,2.0,,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11021,tt3906082,mary shelley,2017,10409.0,6.4,4.9,6.4,,,4.0,4.0,120.0,0.0,7.0,0.01,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11022,tt6108178,disobedience,2017,20537.0,6.6,7.4,8.5,6.0,,4.0,2.0,114.0,4.0,21.0,0.24,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11023,tt5436228,woman walks ahead,2017,4475.0,6.6,5.1,5.3,,,4.0,4.0,101.0,6.0,1.0,0.01,0.08,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11024,tt3750872,the wife,2017,29320.0,7.2,7.7,7.2,,,4.0,1.0,99.0,16.0,21.0,0.11,18.21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11025,tt4649466,kingsman,2017,245068.0,6.7,4.4,5.2,104.0,99.73,4.0,3.0,141.0,2.0,7.0,39.02,410.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11026,tt6433880,anna and the apocalypse,2017,7644.0,6.0,6.3,7.8,,,4.0,4.0,93.0,7.0,11.0,0.05,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11027,tt5228304,bees make honey,2017,1057.0,6.4,6.4,6.4,,,4.0,4.0,90.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11028,tt1615160,the foreigner,2017,86510.0,7.0,5.5,6.5,35.0,33.96,4.0,2.0,113.0,0.0,1.0,13.11,145.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11029,tt5516328,ghost stories,2017,26198.0,6.4,6.8,8.3,,,4.0,2.0,98.0,0.0,0.0,0.01,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11030,tt6256872,a moment in the reeds,2017,1338.0,7.0,7.0,10.0,,,4.0,2.0,108.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11031,tt7321274,kingdom of us,2017,650.0,7.0,7.0,10.0,,,4.0,2.0,109.0,1.0,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11032,tt1758810,the snowman,2017,51847.0,5.1,2.3,0.7,35.0,6.66,4.0,4.0,119.0,0.0,1.0,3.37,43.08,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11033,tt3814808,funny cow,2017,1078.0,6.5,6.5,7.7,,,4.0,2.0,102.0,0.0,0.0,,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11034,tt2249081,the forgiven,2017,1578.0,5.9,4.1,5.9,15.0,,4.0,1.0,115.0,0.0,0.0,,0.04,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11035,tt3688342,zoo,2017,710.0,6.6,6.6,6.6,,,4.0,3.0,97.0,4.0,1.0,,0.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11036,tt3127022,the bookshop,2017,9742.0,6.5,6.2,5.6,5.4,,4.0,1.0,113.0,14.0,33.0,0.08,12.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11037,tt4468740,paddington 2,2017,50299.0,7.8,8.8,7.8,40.0,,4.0,4.0,103.0,14.0,39.0,11.0,227.33,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11038,tt4095988,time trial,2017,201.0,6.4,6.4,9.0,,,2.0,2.0,82.0,0.0,0.0,,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11039,tt4538916,finding your feet,2017,4519.0,6.7,5.3,6.7,,,4.0,4.0,111.0,1.0,0.0,0.06,15.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11040,tt4928814,"you, me and him",2017,1176.0,6.4,6.4,6.4,,,4.0,1.0,98.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11041,tt6338476,lost in london,2017,2426.0,6.2,6.2,6.2,,,4.0,2.0,100.0,0.0,1.0,,0.08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11042,tt7766092,a christmas carol,2017,255.0,6.9,6.9,6.9,,,4.0,1.0,49.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11043,tt7582890,united states,2017,1023.0,7.7,7.7,7.7,,,1.0,2.0,84.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11044,tt7215388,china,2017,1919.0,7.2,6.7,7.7,,,4.0,1.0,82.0,0.0,3.0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11045,tt7003094,japan,2017,36.0,8.0,8.0,8.0,,,1.0,1.0,90.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11046,tt1825683,black panther,2018,555834.0,7.3,8.8,9.7,200.0,501.11,4.0,3.0,134.0,101.0,246.0,202.0,1346.91,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,W,O,N,O,W,N,O,O,O,N,N
11047,tt4154756,avengers infinity war,2018,732619.0,8.5,6.8,8.5,321.0,664.99,4.0,3.0,149.0,44.0,64.0,257.7,2048.36,0,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11048,tt3606756,incredibles 2,2018,220721.0,7.7,8.0,9.4,200.0,,4.0,6.0,118.0,12.0,67.0,182.69,1242.81,1,5,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11049,tt4881806,jurassic world fallen kingdom,2018,234437.0,6.2,5.1,4.8,170.0,,4.0,3.0,128.0,0.0,0.0,148.02,1308.47,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11050,tt1477834,aquaman,2018,319236.0,7.0,5.5,6.5,160.0,,4.0,4.0,143.0,1.0,35.0,67.87,1148.16,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11051,tt5463162,deadpool 2,2018,427381.0,7.7,6.6,8.4,110.0,,4.0,4.0,119.0,6.0,47.0,125.51,785.05,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11052,tt2709692,the grinch,2018,36198.0,6.3,5.1,5.9,75.0,,4.0,3.0,85.0,0.0,15.0,67.57,511.6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11053,tt4912910,mission impossible - fallout,2018,258470.0,7.8,8.6,9.7,178.0,,4.0,3.0,147.0,20.0,37.0,61.24,791.12,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11054,tt5095030,ant-man and the wasp,2018,272618.0,7.1,7.0,8.8,162.0,,4.0,4.0,118.0,0.0,17.0,75.81,622.67,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11055,tt1727824,bohemian rhapsody,2018,397842.0,8.0,4.9,6.0,52.0,,4.0,3.0,134.0,36.0,71.0,51.06,903.66,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,W,O,O,O,O,W,O,O,N,O,O,O,O,W
11056,tt5726086,insidious the last key,2018,46257.0,5.7,4.9,3.3,10.0,29.58,4.0,3.0,103.0,0.0,6.0,29.58,167.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11057,tt1590193,the commuter,2018,90152.0,6.3,5.6,5.6,30.0,36.24,4.0,3.0,105.0,0.0,1.0,13.7,119.94,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11058,tt6421110,proud mary,2018,7563.0,4.9,3.5,2.8,14.0,,4.0,4.0,89.0,0.0,4.0,9.96,21.75,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11059,tt6684714,acts of violence,2018,8771.0,5.2,2.8,0.0,,,4.0,3.0,86.0,0.0,0.0,,0.39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11060,tt1413492,12 strong,2018,56044.0,6.5,5.4,5.1,35.0,,4.0,4.0,130.0,0.0,3.0,15.82,67.45,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11061,tt1259528,den of thieves,2018,77651.0,7.0,4.9,4.1,30.0,44.68,4.0,5.0,140.0,0.0,0.0,15.21,80.51,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11062,tt4103724,forever my girl,2018,11934.0,6.7,3.6,2.4,3.5,16.17,4.0,3.0,108.0,0.0,0.0,4.25,16.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11063,tt4500922,maze runner the death cure,2018,98780.0,6.2,5.0,4.3,62.0,57.07,4.0,4.0,143.0,0.0,6.0,24.17,288.18,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11064,tt7626042,the insult,2018,129.0,6.0,6.0,6.0,0.1,,1.0,1.0,95.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11065,tt1072748,winchester,2018,26259.0,5.4,2.8,1.4,3.5,24.55,4.0,6.0,99.0,5.0,9.0,9.31,44.02,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11066,tt4824316,armed,2018,382.0,3.3,3.3,3.3,,,4.0,2.0,118.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11067,tt2548396,the cloverfield paradox,2018,87859.0,5.5,3.7,1.9,26.0,,4.0,5.0,102.0,0.0,1.0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11068,tt5117670,peter rabbit,2018,30026.0,6.5,5.1,6.4,50.0,84.06,4.0,5.0,95.0,4.0,14.0,25.01,351.27,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11069,tt4477536,fifty shades freed,2018,47205.0,4.5,3.1,1.2,55.0,95.6,4.0,3.0,105.0,6.0,10.0,38.56,371.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11070,tt7901610,permission,2018,487.0,6.1,6.1,6.1,,,4.0,2.0,88.0,4.0,11.0,,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11071,tt4701724,early man,2018,17049.0,6.1,6.8,8.1,50.0,,4.0,6.0,89.0,1.0,10.0,3.19,54.62,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11072,tt6456222,nostalgia,2018,830.0,5.4,4.7,4.0,,0.08,4.0,1.0,114.0,0.0,0.0,0.02,0.11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11073,tt3208026,black '47,2018,8066.0,6.8,6.5,7.8,,,4.0,2.0,100.0,0.0,2.0,0.01,2.07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11074,tt6951892,samson,2018,3768.0,4.4,1.7,2.5,,4.44,4.0,2.0,110.0,0.0,0.0,1.94,4.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11075,tt2704998,game night,2018,179168.0,6.9,6.6,8.5,37.0,33.54,4.0,4.0,100.0,4.0,18.0,17.01,117.68,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11076,tt2798920,annihilation,2018,246241.0,6.9,7.9,8.8,40.0,20.64,4.0,6.0,115.0,0.0,0.0,11.07,43.07,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11077,tt7026672,every day,2018,15388.0,6.4,5.2,6.2,4.9,5.26,4.0,3.0,97.0,0.0,1.0,3.02,10.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11078,tt2873282,red sparrow,2018,148575.0,6.6,5.3,4.5,69.0,17.0,4.0,3.0,140.0,3.0,8.0,16.85,151.57,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11079,tt1137450,death wish,2018,55149.0,6.4,3.1,1.8,30.0,13.03,4.0,4.0,107.0,0.0,4.0,13.01,49.56,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
11080,tt4789822,pickings,2018,791.0,5.3,5.3,5.3,0.35,,4.0,5.0,103.0,10.0,15.0,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
